811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,171598736,Bob Casey,D,Pennsylvania,SenBobCasey
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,150078976,Chris Murphy,D,Connecticut,ChrisMurphyCT
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,117501995,Maria Cantwell,D,Washington,SenatorCantwell
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,109287731,Jeanne Shaheen,D,New Hampshire,SenatorShaheen
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,109071031,Ben Cardin,D,Maryland,SenatorCardin
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,92186819,Mazie Hirono,D,Hawaii,maziehirono
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,76456274,Debbie Stabenow,D,Michigan,SenStabenow
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,72198806,Kirsten Gillibrand,D,New York,SenGillibrand
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,60828944,Tom Udall,D,New Mexico,SenatorTomUdall
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,43910797,Sherrod Brown,D,Ohio,SenSherrodBrown
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,33537967,Amy Klobuchar,D,Minnesota,amyklobuchar
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,30354991,Kamala Harris,D,California,KamalaHarris
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,29442313,Bernie Sanders,I,Vermont,SenSanders
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,29201047,Jeff Merkley,D,Oregon,SenJeffMerkley
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,21406834,Ed Markey,D,Massachusetts,SenMarkey
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,20597460,Bill Nelson,D,Florida,SenBillNelson
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,18915145,Rob Portman,R,Ohio,senrobportman
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,18695134,Bob Menendez,D,New Jersey,SenatorMenendez
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,18137749,Chris Van Hollen,D,Maryland,ChrisVanHollen
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,17494010,Chuck Schumer,D,New York,SenSchumer
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,16160352,Claire McCaskill,D,Missouri,clairecmc
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,15808765,Cory Booker,D,New Jersey,CoryBooker
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,15324851,Chris Coons,D,Delaware,ChrisCoons
811313565760163000,Catherine Cortez Masto,D,Nevada,SenCortezMasto,7429102,Mark Warner,D,Virginia,MarkWarner
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,816683274076614000,John Kennedy,R,Louisiana,SenJohnKennedy
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,2962923040,Ben Sasse,R,Nebraska,SenSasse
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,2955485182,Mike Rounds,R,South Dakota,SenatorRounds
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,2891210047,Dan Sullivan,R,Alaska,SenDanSullivan
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,2863210809,David Perdue,R,Georgia,sendavidperdue
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,2856787757,Joni Ernst,R,Iowa,SenJoniErnst
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,1262099252,Brian Schatz,D,Hawaii,SenBrianSchatz
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,1249982359,Mitch McConnell,R,Kentucky,SenateMajLdr
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,1099199839,Martin Heinrich,D,New Mexico,MartinHeinrich
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,1096059529,Jim Risch,R,Idaho,SenatorRisch
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,1074518754,Tammy Baldwin,D,Wisconsin,SenatorBaldwin
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,1074480192,Ted Cruz,R,Texas,SenTedCruz
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,1071402577,Deb Fischer,R,Nebraska,SenatorFischer
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,1068481578,Angus King,I,Maine,SenAngusKing
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,1061029050,Heidi Heitkamp,D,North Dakota,SenatorHeitkamp
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,970207298,Elizabeth Warren,D,Massachusetts,SenWarren
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,968650362,Tom Cotton,R,Arkansas,SenTomCotton
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,600463589,Mike Crapo,R,Idaho,MikeCrapo
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,555474658,Thad Cochran,R,Mississippi,SenThadCochran
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,515822213,Jon Tester,D,Montana,SenatorTester
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,486694111,Jack Reed,D,Rhode Island,SenJackReed
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,476256944,Dianne Feinstein,D,California,SenFeinstein
